matchId,gameCreation,gameDurationMinutes,playerIndex,championName,championId,kills,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,goldEarned,placement,item1,item2,item3,item4,item5,item6,augment1,augment2,augment3,augment4,isWinner,level
NA1_5330272786,2025-07-22T07:18:10.501Z,24,1,Naafiri,950,3,7,0,26721,12433,16316,6500,8,Guardian's Dirk,Profane Hydra,Demon King's Crown,Ionian Boots of Lucidity,The Collector,Arcane Sweeper,Thread the Needle,Clothesline,,,0,12
NA1_5330272786,2025-07-22T07:18:10.501Z,24,2,Vladimir,8,16,3,9,91349,62774,78743,26400,1,Riftmaker,Liandry's Anguish,Hextech Rocketbelt,Cosmic Drive,Rabadon's Deathcap,Perplexity,Celestial Body,Juice Press,Tank Engine,Infernal Conduit,1,18
NA1_5330272786,2025-07-22T07:18:10.501Z,24,3,Pyke,555,0,6,3,23764,10367,16819,6850,8,Guardian's Dirk,Ionian Boots of Lucidity,Demon King's Crown,Youmuu's Ghostblade,Voltaic Cyclosword,Arcane Sweeper,The Brutalizer,Juice Box,,,0,12
NA1_5330272786,2025-07-22T07:18:10.501Z,24,4,Talon,91,12,10,10,154553,72591,37943,20903,1,Voltaic Cyclosword,Prowler's Claw,Chempunk Chainsword,Hellfire Hatchet,Serylda's Grudge,Opportunity,It's Killing Time,Contract Killer,Fallen Aegis,Blade Waltz,1,18
NA1_5330272786,2025-07-22T07:18:10.501Z,24,5,Milio,902,0,7,2,4242,3836,20954,6500,7,Guardian's Amulet,Redemption,Puppeteer,Ionian Boots of Lucidity,Moonstone Renewer,Lucky Dice,Critical Healing,Ice Cold,,,0,13
NA1_5330272786,2025-07-22T07:18:10.501Z,24,6,Caitlyn,51,2,7,0,17452,15267,21756,6503,7,Guardian's Hammer,Berserker's Greaves,Diamond-Tipped Spear,Zephyr,Yun Tal Wildarrows,Arcane Sweeper,Flashy,Overflow,,,0,13
NA1_5330272786,2025-07-22T07:18:10.501Z,24,7,Ryze,13,4,7,3,47305,23192,26500,9856,6,Reality Fracture,Ionian Boots of Lucidity,Detonation Orb,Rite Of Ruin,Archangel's Staff,Your Cut,Phenomenal Evil,Infernal Soul,Repulsor,,0,15
NA1_5330272786,2025-07-22T07:18:10.501Z,24,8,Sett,875,4,6,2,34751,25020,57176,11000,5,Warmog's Armor,Black Hole Gauntlet,Ghostcrawlers,Iceborn Gauntlet,Death's Dance,Guardian's Blade,Celestial Body,Blunt Force,Transmute: Gold,,0,15
NA1_5330272786,2025-07-22T07:18:10.501Z,24,9,Jinx,222,8,6,14,89786,54728,48894,21815,2,Berserker's Greaves,Blade of The Ruined King,Reverberation,Phantom Dancer,Fulmination,Mortal Reminder,Shrink Ray,Leg Day,Parasitic Mutation,Tap Dancer,0,18
NA1_5330272786,2025-07-22T07:18:10.501Z,24,10,Zac,154,6,5,10,54445,40589,71003,17353,3,Riftmaker,Plated Steelcaps,Eleisa's Miracle,Kaenic Rookern,Demonic Embrace,Pyromancer's Cloak,Dawnbringer's Resolve,Guilty Pleasure,Witchful Thinking,Infernal Conduit,0,17
NA1_5330272786,2025-07-22T07:18:10.501Z,24,11,Katarina,55,12,7,6,141175,61322,37000,13362,3,Guardian's Shroud,Hextech Gunblade,Decapitator,Malignance,Berserker's Greaves,Nashor's Tooth,Marksmage,Dive Bomber,ADAPt,Blade Waltz,0,17
NA1_5330272786,2025-07-22T07:18:10.501Z,24,12,Pyke,555,3,8,3,45443,19738,21127,11350,6,Youmuu's Ghostblade,Prowler's Claw,Hellfire Hatchet,Boots of Swiftness,Opportunity,Edge of Night,Thread the Needle,Executioner,Slap Around,,0,15
NA1_5330272786,2025-07-22T07:18:10.501Z,24,13,Yone,777,3,7,3,67635,18012,25649,9500,5,Wit's End,Berserker's Greaves,Hexbolt Companion,Yun Tal Wildarrows,Mortal Reminder,Infinity Edge,Lightning Strikes,Leg Day,Deft,,0,15
NA1_5330272786,2025-07-22T07:18:10.501Z,24,14,Lucian,236,13,5,2,106633,59646,39732,11771,4,Berserker's Greaves,Galeforce,Divine Sunderer,The Collector,Maw of Malmortius,Bloodthirster,Outlaw's Grit,Fruits of Your Labor,Trailblazer,Accelerating Sorcery,0,17
NA1_5330272786,2025-07-22T07:18:10.501Z,24,15,Nami,267,2,6,12,21487,15726,36188,13250,4,Empyrean Promise,Morellonomicon,Redemption,Ardent Censer,Knight's Vow,Eleisa's Miracle,Bread And Jam,First-Aid Kit,Stats!,Summoner's Roulette,0,17
NA1_5330272786,2025-07-22T07:18:10.501Z,24,16,Evelynn,28,16,7,8,109235,93670,40607,23190,2,Hextech Rocketbelt,Sorcerer's Shoes,Runecarver,Liandry's Anguish,Rabadon's Deathcap,Shadowflame,From Beginning to End,Hold Very Still,Executioner,Gamba Anvil,0,18
NA1_5330259126,2025-07-22T06:51:03.240Z,23,1,Brand,63,2,4,0,14305,7527,7756,6000,8,Liandry's Anguish,Guardian's Orb,Everfrost,Arcane Sweeper,,,Transmute: Prismatic,,,,0,9
NA1_5330259126,2025-07-22T06:51:03.240Z,23,2,Seraphine,147,7,5,7,40736,30128,34148,15850,4,Seraph's Embrace,Everfrost,Zhonya's Hourglass,Shadowflame,Dragonheart,Banshee's Veil,Bread And Cheese,Dark Blessing,Desecrator,Restart,0,18
NA1_5330259126,2025-07-22T06:51:03.240Z,23,3,Annie,1,4,7,13,83955,50800,24092,20000,3,Luden's Companion,Void Staff,Wordless Promise,Night Harvester,Seraph's Embrace,Rabadon's Deathcap,Phenomenal Evil,Apex Inventor,Overflow,Big Brain,0,18
NA1_5330259126,2025-07-22T06:51:03.240Z,23,4,Mel,800,14,7,4,96787,42979,33063,22500,3,Seraph's Embrace,Shadowflame,Runecarver,Rabadon's Deathcap,Bloodletter's Curse,Stormsurge,Phenomenal Evil,Bread And Jam,ADAPt,Skilled Sniper,0,18
NA1_5330259126,2025-07-22T06:51:03.240Z,23,5,Kled,240,6,5,13,91812,49416,54544,22750,2,Trinity Force,Stridebreaker,Black Hole Gauntlet,Hemomancer's Helm,Fulmination,Flesheater,The Brutalizer,Stats on Stats!,Blunt Force,It's Critical,0,18
NA1_5330259126,2025-07-22T06:51:03.240Z,23,6,Pyke,555,9,8,5,45366,33727,38040,19214,4,Flesheater,Arcane Sweeper,,,,,From Beginning to End,Outlaw's Grit,Stats!,Thread the Needle,0,18
NA1_5330259126,2025-07-22T06:51:03.240Z,23,7,Varus,110,6,8,3,132997,64002,25070,15300,5,Reaper's Toll,Nashor's Tooth,Guinsoo's Rageblade,Terminus,Blade of The Ruined King,Darksteel Talons,Thread the Needle,Scopier Weapons,Deft,Firebrand,0,17
NA1_5330259126,2025-07-22T06:51:03.240Z,23,8,Irelia,39,0,4,1,4056,4037,7928,6000,8,Guardian's Hammer,Blade of The Ruined King,Hamstringer,Arcane Sweeper,,,Demon's Dance,,,,0,9
NA1_5330259126,2025-07-22T06:51:03.240Z,23,9,Seraphine,147,4,6,0,23942,11817,18215,8750,7,Blackfire Torch,Guardian's Orb,Flesheater,Riftmaker,Luden's Companion,Arcane Sweeper,Skilled Sniper,Combo Master,,,0,13
NA1_5330259126,2025-07-22T06:51:03.240Z,23,10,Swain,50,1,6,4,31307,17477,31121,8800,7,Guardian's Shroud,Liandry's Anguish,Cruelty,Rylai's Crystal Scepter,Riftmaker,Arcane Sweeper,Rabble Rousing,Extendo-Arm,,,0,13
NA1_5330259126,2025-07-22T06:51:03.240Z,23,11,Zed,238,2,6,4,36910,14212,16368,10750,6,Guardian's Dirk,Regicide,Arcane Sweeper,,,,Stats on Stats!,The Brutalizer,Tank It Or Leave It,,0,14
NA1_5330259126,2025-07-22T06:51:03.240Z,23,12,MissFortune,21,6,8,2,45738,18054,19045,10500,6,Prowler's Claw,The Collector,Guardian's Hammer,Infinity Edge,Mortal Reminder,Arcane Sweeper,Bread And Butter,Rabble Rousing,Ice Cold,,0,14
NA1_5330259126,2025-07-22T06:51:03.240Z,23,13,Corki,42,15,10,6,230250,79380,56844,21550,1,Blade of The Ruined King,Galeforce,Infinity Edge,Hemomancer's Helm,Bloodthirster,Immortal Shieldbow,Deathtouch,Soul Siphon,Deft,Shrink Ray,1,18
NA1_5330259126,2025-07-22T06:51:03.240Z,23,14,Rell,526,6,4,15,40657,26056,66003,23250,1,Warmog's Armor,Heartsteel,Puppeteer,Demon King's Crown,Hollow Radiance,Dead Man's Plate,Quest: Steel Your Heart,Bread And Jam,Transmute: Gold,Bread And Butter,1,18
NA1_5330259126,2025-07-22T06:51:03.240Z,23,15,Ezreal,81,12,6,6,41509,31658,38276,22750,2,Moonflair Spellblade,Trinity Force,Diamond-Tipped Spear,Infinity Edge,Bloodthirster,Maw of Malmortius,Firebrand,Divine Intervention,Goredrink,Symbiotic Mutation,0,18
NA1_5330259126,2025-07-22T06:51:03.240Z,23,16,Kassadin,38,3,7,6,57831,26042,38444,15000,5,Everfrost,Zhonya's Hourglass,Night Harvester,Seraph's Embrace,Rabadon's Deathcap,Rod of Ages,Vengeance,Critical Healing,Scoped Weapons,It's Killing Time,0,18
NA1_5330256079,2025-07-22T06:40:32.240Z,21,1,Diana,131,2,6,1,6221,6215,8684,6000,8,Sword of the Divine,Arcane Sweeper,,,,,Warmup Routine,,,,0,9
NA1_5330256079,2025-07-22T06:40:32.240Z,21,2,Bard,432,1,5,2,5423,5416,8116,6000,8,Guardian's Orb,Nashor's Tooth,Reality Fracture,Arcane Sweeper,,,Desecrator,,,,0,9
NA1_5330256079,2025-07-22T06:40:32.240Z,21,3,Lillia,876,8,7,5,75070,29316,29334,13000,4,Guardian's Orb,Liandry's Anguish,Runecarver,Blackfire Torch,Rabadon's Deathcap,Riftmaker,ADAPt,Quest: Urf's Champion,Eureka,Witchful Thinking,0,17
NA1_5330256079,2025-07-22T06:40:32.240Z,21,4,Milio,902,3,6,16,15923,7348,24080,21000,3,Imperial Mandate,Empyrean Promise,Locket of the Iron Solari,Moonstone Renewer,Seraph's Embrace,Wordless Promise,Castle,All For You,Chauffeur,First-Aid Kit,0,18
NA1_5330256079,2025-07-22T06:40:32.240Z,21,5,Kennen,85,6,7,8,50669,18641,25667,15750,4,Zhonya's Hourglass,Hextech Rocketbelt,Detonation Orb,Rabadon's Deathcap,Shadowflame,Runecarver,Deft,Magic Missile,Giant Slayer,Cannon Fodder,0,17
NA1_5330256079,2025-07-22T06:40:32.240Z,21,6,Khazix,121,15,5,3,159166,63837,23406,21250,3,Serylda's Grudge,Spectral Cutlass,Duskblade of Draktharr,Opportunity,Hellfire Hatchet,Voltaic Cyclosword,Erosion,Thread the Needle,Tank Engine,Homeguard,0,18
NA1_5330256079,2025-07-22T06:40:32.240Z,21,7,Maokai,57,2,6,5,33160,27647,32686,11750,7,Guardian's Horn,Heartsteel,Cruelty,Sunfire Aegis,Spirit Visage,Unending Despair,Tormentor,Impassable,Courage of the Colossus,,0,15
NA1_5330256079,2025-07-22T06:40:32.240Z,21,8,Talon,91,5,8,2,22904,14128,21142,11750,7,Flesheater,Youmuu's Ghostblade,Voltaic Cyclosword,Eclipse,Hellfire Hatchet,Guardian's Dirk,Castle,It's Killing Time,Mad Scientist,,0,15
NA1_5330256079,2025-07-22T06:40:32.240Z,21,9,Smolder,901,12,7,5,170129,37718,33975,22150,1,Rapid Firecannon,Infinity Edge,Mortal Reminder,Immortal Shieldbow,Serpent's Fang,Hamstringer,Repulsor,Vulnerability,Goliath,Infernal Soul,1,18
NA1_5330256079,2025-07-22T06:40:32.240Z,21,10,Akshan,166,6,6,10,56629,33110,27615,23150,1,Runaan's Hurricane,Blade of The Ruined King,Darksteel Talons,Guinsoo's Rageblade,Kraken Slayer,Reaper's Toll,Deft,Twice Thrice,Giant Slayer,Hold Very Still,1,18
NA1_5330256079,2025-07-22T06:40:32.240Z,21,11,Vi,254,10,6,8,48239,33909,38010,25250,2,Duskblade of Draktharr,Trinity Force,Force Of Entropy,Infinity Edge,Lord Dominik's Regards,Guardian Angel,Leg Day,Soul Siphon,Dashing,Executioner,0,18
NA1_5330256079,2025-07-22T06:40:32.240Z,21,12,Azir,268,8,5,2,147823,23935,18594,14500,5,Guardian's Orb,Nashor's Tooth,Reaper's Toll,Guinsoo's Rageblade,Wit's End,Navori Flickerblades,Witchful Thinking,Deathtouch,Dual Wield,,0,16
NA1_5330256079,2025-07-22T06:40:32.240Z,21,13,Nocturne,56,2,6,7,47751,20972,27135,12250,5,Blade of The Ruined King,Dragonheart,Hexbolt Companion,Guinsoo's Rageblade,Wit's End,Arcane Sweeper,Typhoon,Deathtouch,Mystic Punch,,0,16
NA1_5330256079,2025-07-22T06:40:32.240Z,21,14,Kennen,85,7,5,2,24092,20054,21960,13500,6,Hextech Gunblade,Hextech Rocketbelt,Rabadon's Deathcap,Perplexity,Detonation Orb,Shadowflame,Erosion,Phenomenal Evil,Spellwake,,0,15
NA1_5330256079,2025-07-22T06:40:32.240Z,21,15,Rengar,107,2,6,6,34011,16681,23880,13500,6,Guardian's Dirk,Arcane Sweeper,,,,,Transmute: Gold,Vengeance,Earthwake,,0,15
NA1_5330256079,2025-07-22T06:40:32.240Z,21,16,MissFortune,21,8,8,10,68002,32470,28459,20250,2,Infinity Edge,Zhonya's Hourglass,Morellonomicon,Hamstringer,Liandry's Anguish,Fulmination,Light 'em Up!,Transmute: Prismatic,Jeweled Gauntlet,ADAPt,0,18
NA1_5330252034,2025-07-22T06:29:11.017Z,25,1,RekSai,421,0,5,0,14364,12376,15625,5504,7,Heartsteel,Guardian's Blade,Duskblade of Draktharr,Death's Dance,Arcane Sweeper,,Doomsayer,,,,0,11
NA1_5330252034,2025-07-22T06:29:11.017Z,25,2,Gragas,79,8,6,2,83658,41137,37823,13570,6,Guardian's Shroud,Void Staff,Moonflair Spellblade,Rabadon's Deathcap,Lich Bane,Lightning Rod,Wisdom of Ages,Phenomenal Evil,Symbiotic Mutation,,0,22
NA1_5330252034,2025-07-22T06:29:11.017Z,25,3,Ahri,103,4,6,6,52388,33622,26063,12012,6,Runecarver,Arcane Sweeper,,,,,Jeweled Gauntlet,Vanish,Vulnerability,,0,15
NA1_5330252034,2025-07-22T06:29:11.017Z,25,4,Yorick,83,7,6,4,61818,44772,74731,12264,4,Guardian's Blade,Heartsteel,Kinkou Jitte,Sunfire Aegis,Black Cleaver,"Jak'Sho, The Protean",Dreadbringer,Vengeance,Bread And Butter,,0,16
NA1_5330252034,2025-07-22T06:29:11.017Z,25,5,Sejuani,113,7,5,4,73224,46149,68411,12516,3,Guardian's Horn,Heartsteel,Pyromancer's Cloak,Sunfire Aegis,"Jak'Sho, The Protean",Thornmail,Courage of the Colossus,Quest: Steel Your Heart,Impassable,Celestial Body,0,17
NA1_5330252034,2025-07-22T06:29:11.017Z,25,6,Jhin,202,9,7,6,98828,60202,27686,20651,2,Stormrazor,Immortal Shieldbow,Decapitator,Infinity Edge,Lord Dominik's Regards,Bloodthirster,Tap Dancer,Thread the Needle,Vengeance,Soul Siphon,0,18
NA1_5330252034,2025-07-22T06:29:11.017Z,25,7,Kindred,203,8,5,4,214231,36189,25213,13125,5,Infinity Edge,The Collector,Hamstringer,Rapid Firecannon,Bloodthirster,Guardian Angel,Fan the Hammer,The Brutalizer,Shrink Ray,,0,16
NA1_5330252034,2025-07-22T06:29:11.017Z,25,8,Viego,234,4,5,8,199874,43766,33841,12802,5,Ravenous Hydra,Blade of The Ruined King,Fulmination,Guardian's Hammer,Terminus,Guinsoo's Rageblade,Dual Wield,Firebrand,Scopier Weapons,,0,16
NA1_5330252034,2025-07-22T06:29:11.017Z,25,9,Skarner,72,6,6,9,76920,40845,58181,17578,2,Lightning Rod,Unending Despair,Heartsteel,Sunfire Aegis,Thornmail,Shield of Molten Stone,Doomsayer,We'll Be Right Back,Demon's Dance,Light Warden,0,18
NA1_5330252034,2025-07-22T06:29:11.017Z,25,10,Yorick,83,5,5,6,38227,24482,103521,12507,3,Guardian's Blade,Heartsteel,Warmog's Armor,Black Cleaver,Sundered Sky,Overlord's Bloodmail,Goliath,Perseverance,Bread And Jam,Scopier Weapons,0,17
NA1_5330252034,2025-07-22T06:29:11.017Z,25,11,Qiyana,246,0,5,0,12708,5975,6514,5502,8,Guardian's Dirk,Prowler's Claw,Hellfire Hatchet,Hubris,Arcane Sweeper,,Back To Basics,,,,0,9
NA1_5330252034,2025-07-22T06:29:11.017Z,25,12,Jhin,202,0,4,0,13206,5426,6511,5625,8,Guardian's Dirk,The Collector,Diamond-Tipped Spear,Infinity Edge,Arcane Sweeper,,Giant Slayer,,,,0,9
NA1_5330252034,2025-07-22T06:29:11.017Z,25,13,Rell,526,8,3,18,124124,66832,53152,28853,1,Thornmail,Knight's Vow,Gargoyle Stoneplate,"Jak'Sho, The Protean",Sunfire Aegis,Spirit Visage,Dreadbringer,Celestial Body,Transmute: Prismatic,It's Killing Time,1,18
NA1_5330252034,2025-07-22T06:29:11.017Z,25,14,LeeSin,64,18,10,6,176961,103948,46541,18548,1,Prowler's Claw,Spectral Cutlass,Guardian's Dirk,Eclipse,Hellfire Hatchet,Axiom Arc,Earthwake,The Brutalizer,Vanish,With Haste,1,18
NA1_5330252034,2025-07-22T06:29:11.017Z,25,15,KogMaw,96,4,9,4,38391,31010,25930,12302,4,Galeforce,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,Kraken Slayer,Phantom Dancer,Mystic Punch,Phenomenal Evil,Lightning Strikes,,0,16
NA1_5330252034,2025-07-22T06:29:11.017Z,25,16,Nocturne,56,0,5,0,14565,9852,14368,6514,7,Reverberation,Arcane Sweeper,,,,,Gamba Anvil,,,,0,11
NA1_5330236422,2025-07-22T06:01:44.072Z,25,1,Aurora,893,9,8,0,120790,57535,43242,12768,3,Shadowflame,Sorcerer's Shoes,Mirage Blade,Rabadon's Deathcap,Nashor's Tooth,Rite Of Ruin,Phenomenal Evil,Marksmage,Jeweled Gauntlet,Soul Siphon,0,18
NA1_5330236422,2025-07-22T06:01:44.072Z,25,2,Darius,122,12,3,12,65368,52745,94010,21558,1,Hemomancer's Helm,Mercurial Scimitar,Sundered Sky,Trinity Force,Sterak's Gage,Dragonheart,Demon's Dance,Shrink Ray,Perseverance,Ultimate Roulette,1,18
NA1_5330236422,2025-07-22T06:01:44.072Z,25,3,Thresh,412,8,7,3,40416,36781,45475,11506,5,Stridebreaker,Sorcerer's Shoes,Fulmination,Overlord's Bloodmail,Guardian's Blade,Chempunk Chainsword,The Brutalizer,Thread the Needle,Scopier Weapons,,0,15
NA1_5330236422,2025-07-22T06:01:44.072Z,25,4,Sona,37,2,8,8,42117,34456,52559,16778,3,Redemption,Mikael's Blessing,Locket of the Iron Solari,Talisman Of Ascension,Ionian Boots of Lucidity,Dawncore,Defensive Maneuvers,Keystone Conjurer,Master of Duality,Celestial Body,0,18
NA1_5330236422,2025-07-22T06:01:44.072Z,25,5,Akali,84,3,8,2,37397,20081,24325,7250,7,Guardian's Orb,Sorcerer's Shoes,Demonic Embrace,Lich Bane,Rabadon's Deathcap,Arcane Sweeper,Defensive Maneuvers,Master of Duality,Transmute: Prismatic,,0,14
NA1_5330236422,2025-07-22T06:01:44.072Z,25,6,Kled,240,2,7,3,43439,16955,30489,7256,7,Titanic Hydra,Boots of Swiftness,Reaper's Toll,Heartsteel,Guardian's Dirk,Arcane Sweeper,Quest: Steel Your Heart,Quantum Computing,Outlaw's Grit,,0,14
NA1_5330236422,2025-07-22T06:01:44.072Z,25,7,Hwei,910,2,7,4,38749,26854,21928,9262,6,Lightning Rod,Liandry's Anguish,Shadowflame,Mercury's Treads,Morellonomicon,Arcane Sweeper,Transmute: Prismatic,Restart,Transmute: Chaos,,0,15
NA1_5330236422,2025-07-22T06:01:44.072Z,25,8,TwistedFate,4,4,6,2,75673,24472,15330,12450,6,Diamond-Tipped Spear,Arcane Sweeper,,,,,Marksmage,Phenomenal Evil,Giant Slayer,,0,15
NA1_5330236422,2025-07-22T06:01:44.072Z,25,9,Yuumi,350,3,5,8,28553,27557,21910,11504,5,Redemption,Ionian Boots of Lucidity,Reality Fracture,Luden's Companion,Guardian's Amulet,Night Harvester,Keystone Conjurer,Bread And Cheese,Magic Missile,,0,15
NA1_5330236422,2025-07-22T06:01:44.072Z,25,10,Gangplank,41,15,5,4,107160,55762,32692,22160,2,Duskblade of Draktharr,Trinity Force,Infinity Edge,Voltaic Cyclosword,The Collector,Radiant Virtue,It's Critical,Vulnerability,Stats on Stats on Stats!,It's Killing Time,0,18
NA1_5330236422,2025-07-22T06:01:44.072Z,25,11,Malzahar,90,5,4,13,81037,56033,42966,22503,2,Blackfire Torch,Runecarver,Pyromancer's Cloak,Liandry's Anguish,Malignance,Detonation Orb,We'll Be Right Back,Magic Missile,Slow Cooker,Bread And Jam,0,18
NA1_5330236422,2025-07-22T06:01:44.072Z,25,12,Talon,91,13,7,10,127141,80133,47365,23935,1,The Golden Spatula,The Collector,Demon King's Crown,Voltaic Cyclosword,Edge of Night,Hellfire Hatchet,It's Killing Time,Quest: Urf's Champion,Vulnerability,Transmute: Chaos,1,18
NA1_5330236422,2025-07-22T06:01:44.072Z,25,13,DrMundo,36,7,6,1,53297,39756,63640,12012,4,Overlord's Bloodmail,Mercury's Treads,Black Hole Gauntlet,Heartsteel,Spirit Visage,Unending Despair,Perseverance,Critical Healing,Apex Inventor,,0,16
NA1_5330236422,2025-07-22T06:01:44.072Z,25,14,FiddleSticks,9,1,7,6,24566,21017,24811,10677,4,Guardian's Orb,Ionian Boots of Lucidity,Zhonya's Hourglass,Shadowflame,Cruelty,Liandry's Anguish,From Beginning to End,Big Brain,Restless Restoration,,0,16
NA1_5330236422,2025-07-22T06:01:44.072Z,25,15,Skarner,72,2,3,6,16196,13105,16795,4262,8,Guardian's Horn,Mercury's Treads,Warmog's Armor,Heartsteel,Arcane Sweeper,,Willing Sacrifice,Apex Inventor,,,0,11
NA1_5330236422,2025-07-22T06:01:44.072Z,25,16,Khazix,121,6,5,1,23366,13562,13226,4250,8,Ionian Boots of Lucidity,Guardian's Dirk,Hemomancer's Helm,Bloodthirster,Arcane Sweeper,,Extendo-Arm,Thread the Needle,,,0,11
NA1_5329989981,2025-07-22T00:23:09.230Z,24,1,Nilah,895,11,5,1,99747,40631,50787,10003,6,Guardian's Hammer,Berserker's Greaves,Fulmination,Stormrazor,Navori Flickerblades,Infinity Edge,Blunt Force,Frozen Foundations,Symphony of War,Jeweled Gauntlet,0,15
NA1_5329989981,2025-07-22T00:23:09.230Z,24,2,Soraka,16,1,6,11,33844,15588,32466,10000,6,Redemption,Ionian Boots of Lucidity,Sanguine Gift,Puppeteer,Ardent Censer,Arcane Sweeper,Witchful Thinking,Sonic Boom,Circle of Death,Chauffeur,0,15
NA1_5329989981,2025-07-22T00:23:09.230Z,24,3,Vayne,67,7,9,10,57077,27382,31543,14059,4,Gargoyle Stoneplate,Berserker's Greaves,Hexbolt Companion,Guinsoo's Rageblade,Blade of The Ruined King,Kraken Slayer,Leg Day,Typhoon,Giant Slayer,Transmute: Chaos,0,18
NA1_5329989981,2025-07-22T00:23:09.230Z,24,4,Azir,268,12,9,7,126691,47412,37419,23850,4,Berserker's Greaves,Nashor's Tooth,Zhonya's Hourglass,Kraken Slayer,Terminus,Guinsoo's Rageblade,ADAPt,Parasitic Mutation,Twice Thrice,Fan the Hammer,0,18
NA1_5329989981,2025-07-22T00:23:09.230Z,24,5,Caitlyn,51,5,6,7,74535,36724,19101,15925,1,Lord Dominik's Regards,Berserker's Greaves,Dragonheart,The Collector,Infinity Edge,Maw of Malmortius,Scoped Weapons,Deft,Dual Wield,Symphony of War,1,18
NA1_5329989981,2025-07-22T00:23:09.230Z,24,6,Karthus,30,11,6,1,76280,36345,16758,8083,7,Sorcerer's Shoes,Guardian's Orb,Detonation Orb,Liandry's Anguish,Rabadon's Deathcap,Arcane Sweeper,Dematerialize,Sacrifice: For Prismatic,Erosion,Eureka,0,17
NA1_5329989981,2025-07-22T00:23:09.230Z,24,7,Zilean,26,1,8,10,9151,5509,16977,13750,7,Arcane Sweeper,,,,,,Ice Cold,Sacrifice: For Prismatic,Fire Sale,Can't Touch This,0,17
NA1_5329989981,2025-07-22T00:23:09.230Z,24,8,Trundle,48,2,8,0,36254,20586,25227,6500,8,Mercury's Treads,Darksteel Talons,Trinity Force,Blade of The Ruined King,Guardian's Hammer,Arcane Sweeper,Goredrink,Sacrifice: For Prismatic,Self Destruct,,0,13
NA1_5329989981,2025-07-22T00:23:09.230Z,24,9,Ahri,103,8,6,5,78299,29882,26017,10780,5,Guardian's Orb,Pyromancer's Cloak,Rabadon's Deathcap,Nashor's Tooth,Moonflair Spellblade,Sorcerer's Shoes,Homeguard,Mind to Matter,Marksmage,Jeweled Gauntlet,0,16
NA1_5329989981,2025-07-22T00:23:09.230Z,24,10,Lillia,876,5,9,6,47800,19398,31348,12786,5,Shadowflame,Sorcerer's Shoes,Pyromancer's Cloak,Liandry's Anguish,Blackfire Torch,Rabadon's Deathcap,Witchful Thinking,ADAPt,Phenomenal Evil,Giant Slayer,0,16
NA1_5329989981,2025-07-22T00:23:09.230Z,24,11,Naafiri,950,13,6,8,49021,48534,28532,16010,3,Edge of Night,Sword of the Divine,Duskblade of Draktharr,Eclipse,The Collector,Ionian Boots of Lucidity,Infernal Soul,Warmup Routine,Vulnerability,Transmute: Chaos,0,18
NA1_5329989981,2025-07-22T00:23:09.230Z,24,12,Ivern,427,9,7,13,55341,30076,29040,13760,3,Ardent Censer,Ionian Boots of Lucidity,Cruelty,Liandry's Anguish,Innervating Locket,Imperial Mandate,Desecrator,Slap Around,Apex Inventor,Doomsayer,0,18
NA1_5329989981,2025-07-22T00:23:09.230Z,24,13,Graves,104,9,6,4,49419,34572,32566,18400,1,Rapid Firecannon,Sword of the Divine,Prowler's Claw,Infinity Edge,Mortal Reminder,The Collector,Infernal Soul,Executioner,Draw Your Sword,Scopiest Weapons,1,18
NA1_5329989981,2025-07-22T00:23:09.230Z,24,14,Sett,875,0,6,2,19620,10400,19241,6500,8,Black Hole Gauntlet,Guardian's Hammer,Overlord's Bloodmail,Heartsteel,Boots of Swiftness,Arcane Sweeper,Slap Around,Sacrifice: For Prismatic,Tank Engine,,0,13
NA1_5329989981,2025-07-22T00:23:09.230Z,24,15,Fiora,114,12,14,7,68244,35249,64991,16006,2,Plated Steelcaps,Death's Dance,Divine Sunderer,Hemomancer's Helm,Infinity Edge,Mortal Reminder,Frost Wraith,Numb to Pain,Soul Siphon,Tank Engine,0,18
NA1_5329989981,2025-07-22T00:23:09.230Z,24,16,Morgana,25,10,5,12,107653,67490,46419,16107,2,Zhonya's Hourglass,Dragonheart,Sorcerer's Shoes,Shadowflame,Cruelty,Rabadon's Deathcap,Don't Chase,Transmute: Gold,Jeweled Gauntlet,Spellwake,0,18
